room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
10221265,52522102.0,Entire home/apt,Brooklyn,Crown Heights,0,,,4.0,200.0,1.0,40.676047,-73.940481,2016-01-23 20:18:33.688578
5442313,3483450.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,2,5.0,,4.0,1000.0,1.0,40.680545,-73.913739,2016-01-23 20:08:10.164684
9596551,37058836.0,Entire home/apt,Manhattan,East Harlem,1,4.0,5.0,4.0,260.0,1.0,40.796816,-73.94876500000002,2016-01-23 20:05:26.963345
4218034,6841194.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,59,4.5,,4.0,199.0,2.0,40.682662,-73.919706,2016-01-23 21:08:54.849570
6079079,30214562.0,Entire home/apt,Queens,Jamaica Estates,16,4.5,,4.0,170.0,1.0,40.723618,-73.791002,2016-01-23 19:08:47.007853
3344400,16880163.0,Entire home/apt,Manhattan,Chinatown,20,4.5,,4.0,1000.0,1.0,40.716745,-73.996633,2016-01-23 18:09:45.407623
484722,2399258.0,Entire home/apt,Brooklyn,Park Slope,7,5.0,,4.0,329.0,5.0,40.670278,-73.97722900000002,2016-01-23 18:00:41.065582
9453653,48988714.0,Entire home/apt,Brooklyn,Williamsburg,3,5.0,,4.0,420.0,1.0,40.712128,-73.956587,2016-01-23 17:57:44.872100
5918653,191173.0,Entire home/apt,Manhattan,Chelsea,40,4.5,,4.0,199.0,,40.737037,-73.995195,2016-01-23 17:11:51.061637
6612996,33987946.0,Entire home/apt,Manhattan,Lower East Side,24,5.0,,4.0,699.0,3.0,40.717174,-73.988455,2016-01-23 17:03:25.753622
1114622,6057887.0,Entire home/apt,Manhattan,Washington Heights,2,5.0,4.0,4.0,130.0,14.0,40.848951,-73.939482,2016-01-23 17:01:56.502887
4128314,20318233.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,3,4.5,,4.0,540.0,2.0,40.685153,-73.950496,2016-01-23 16:59:16.847341
690934,570988.0,Entire home/apt,Brooklyn,Park Slope,75,5.0,,4.0,550.0,4.0,40.683048,-73.978534,2016-01-23 18:41:19.755478
5298728,9093418.0,Entire home/apt,Manhattan,Chelsea,5,4.5,,4.0,895.0,1.0,40.75151500000001,-73.994483,2016-01-23 16:52:42.790509
4586448,8503180.0,Entire home/apt,Manhattan,East Village,7,5.0,,4.0,3000.0,1.0,40.731179,-73.988845,2016-01-23 16:31:36.609979
4841636,14245621.0,Entire home/apt,Brooklyn,Crown Heights,2,5.0,4.0,4.0,200.0,5.0,40.674979,-73.957771,2016-01-23 17:41:02.090653
9770249,2001524.0,Entire home/apt,Manhattan,East Village,3,4.0,,4.0,700.0,3.0,40.73039,-73.988632,2016-01-23 14:51:11.318180
4412479,7318831.0,Entire home/apt,Brooklyn,Williamsburg,4,5.0,,4.0,349.0,1.0,40.7164,-73.94667,2016-01-23 12:55:32.252912
9522516,49262699.0,Entire home/apt,Queens,Long Island City,0,,,4.0,375.0,1.0,40.75455,-73.936737,2016-01-23 12:53:46.706801
4881017,23439479.0,Entire home/apt,Manhattan,Inwood,2,4.5,,4.0,485.0,4.0,40.864937,-73.926716,2016-01-23 13:59:05.238606
7483113,31655440.0,Entire home/apt,Bronx,Spuyten Duyvil,0,,5.0,4.0,450.0,1.0,40.88466500000001,-73.916519,2016-01-23 13:52:52.850458
436780,2169254.0,Entire home/apt,Brooklyn,Clinton Hill,7,4.5,,4.0,500.0,4.0,40.693443,-73.966643,2016-01-23 12:18:49.481088
3010664,5663597.0,Entire home/apt,Brooklyn,Prospect Heights,5,5.0,,4.0,350.0,7.0,40.675532,-73.963763,2016-01-23 10:41:23.886804
785953,3738044.0,Entire home/apt,Brooklyn,Park Slope,0,,4.0,4.0,150.0,1.0,40.667216,-73.978987,2016-01-23 09:47:13.703779
5093278,1354796.0,Entire home/apt,Brooklyn,Prospect-Lefferts Gardens,3,4.0,,4.0,299.0,3.0,40.659464,-73.949612,2016-01-23 10:12:52.308343
3933559,18686674.0,Entire home/apt,Manhattan,Financial District,66,4.5,,4.0,300.0,1.0,40.704686,-74.010324,2016-01-23 10:03:56.829875
7840934,19117618.0,Entire home/apt,Manhattan,Upper East Side,24,5.0,,4.0,650.0,3.0,40.76947,-73.956323,2016-01-23 09:11:26.327614
726437,1001259.0,Entire home/apt,Manhattan,Tribeca,8,5.0,,4.0,595.0,14.0,40.71956,-74.005125,2016-01-23 07:54:49.677539
8824809,10416602.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,0,,,4.0,250.0,3.0,40.688184,-73.937966,2016-01-23 07:26:28.996048
5041891,26031034.0,Entire home/apt,Manhattan,Upper West Side,7,5.0,,4.0,695.0,4.0,40.796931,-73.963483,2016-01-23 07:21:30.697219
5429374,20270339.0,Entire home/apt,Queens,Kew Gardens Hills,1,4.0,,4.0,290.0,1.0,40.721376,-73.813539,2016-01-23 07:18:07.659910
10318395,521964.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,0,,,4.0,298.0,1.0,40.68901,-73.935849,2016-01-23 07:08:10.188693
6426014,23229656.0,Entire home/apt,Manhattan,Financial District,11,4.5,,4.0,250.0,1.0,40.707346,-74.011537,2016-01-23 07:01:17.556242
7368173,4901287.0,Entire home/apt,Brooklyn,Park Slope,0,,,4.0,360.0,3.0,40.674332,-73.98103,2016-01-23 06:09:26.966594
9519514,3338222.0,Entire home/apt,Manhattan,West Village,0,,,4.0,1800.0,5.0,40.738369,-74.00586,2016-01-23 05:41:21.224326
2532144,131256.0,Entire home/apt,Brooklyn,Greenpoint,45,4.5,,4.0,200.0,3.0,40.730781,-73.956304,2016-01-23 03:47:58.633301
9433334,48894768.0,Entire home/apt,Queens,Astoria,0,,,4.0,375.0,1.0,40.757113,-73.923168,2016-01-23 06:50:59.810677
6638042,5609081.0,Entire home/apt,Queens,Richmond Hill,3,5.0,,4.0,350.0,4.0,40.700541,-73.837808,2016-01-23 06:50:30.959210
2880873,4271793.0,Entire home/apt,Manhattan,SoHo,68,4.0,,4.0,399.0,,40.723382,-74.00453399999998,2016-01-23 05:13:17.937221
3482707,686494.0,Entire home/apt,Brooklyn,Carroll Gardens,15,5.0,,4.0,350.0,1.0,40.683128,-73.991241,2016-01-23 05:12:28.437394
2782367,1460725.0,Entire home/apt,Brooklyn,Williamsburg,10,4.5,,4.0,245.0,1.0,40.715893,-73.953391,2016-01-23 05:07:29.265157
1138285,11258344.0,Entire home/apt,Brooklyn,Crown Heights,34,4.5,,4.0,400.0,3.0,40.678702,-73.956296,2016-01-23 03:19:24.080613
2416104,12348871.0,Entire home/apt,Brooklyn,Kensington,7,4.5,,4.0,200.0,2.0,40.647424,-73.975593,2016-01-23 02:35:29.447413
5424042,23234988.0,Entire home/apt,Queens,Flushing,32,4.5,,4.0,199.0,1.0,40.750774,-73.806765,2016-01-23 02:24:32.555331
4507733,10661691.0,Entire home/apt,Manhattan,Hell's Kitchen,11,4.5,,4.0,399.0,1.0,40.759877,-73.99028,2016-01-23 02:23:16.498398
2829821,7875402.0,Entire home/apt,Manhattan,Harlem,48,4.0,,4.0,350.0,1.0,40.825826,-73.950637,2016-01-23 02:20:54.004106
784024,4134356.0,Entire home/apt,Brooklyn,Park Slope,30,5.0,,4.0,400.0,1.0,40.671609,-73.972105,2016-01-23 01:45:51.783196
1050389,5238263.0,Entire home/apt,Brooklyn,Williamsburg,17,3.5,,4.0,239.0,2.0,40.715405,-73.953775,2016-01-23 01:25:30.961932
3153140,13530123.0,Entire home/apt,Staten Island,St. George,32,5.0,,4.0,195.0,3.0,40.645533,-74.08323399999998,2016-01-23 02:49:08.430768
9393213,48710322.0,Entire home/apt,Queens,Long Island City,6,5.0,,4.0,350.0,1.0,40.757351,-73.93056800000002,2016-01-23 00:57:30.610071
6209994,319077.0,Entire home/apt,Brooklyn,Clinton Hill,2,5.0,,4.0,1500.0,1.0,40.68555900000001,-73.96238100000002,2016-01-23 00:37:46.721694
4863209,1145621.0,Entire home/apt,Manhattan,Chelsea,53,5.0,,4.0,475.0,1.0,40.74655300000001,-74.003916,2016-01-23 02:08:07.653439
4662784,21688465.0,Entire home/apt,Brooklyn,Crown Heights,35,4.5,,4.0,290.0,2.0,40.674886,-73.93081,2016-01-23 01:58:59.671791
7934557,26484072.0,Entire home/apt,Manhattan,East Village,2,5.0,,4.0,347.0,2.0,40.729834,-73.981539,2016-01-23 00:04:13.207922
8993757,4086859.0,Entire home/apt,Brooklyn,Coney Island,1,4.0,,4.0,199.0,1.0,40.57855,-73.989537,2016-01-23 01:10:17.020102
5959452,6706770.0,Entire home/apt,Manhattan,Chelsea,0,,,4.0,650.0,1.0,40.738526,-73.997354,2016-01-22 23:09:23.907846
496166,2450665.0,Entire home/apt,Brooklyn,South Slope,1,4.0,,4.0,600.0,4.0,40.666407,-73.982833,2016-01-23 00:09:25.607332
9463830,48824610.0,Entire home/apt,Manhattan,Harlem,0,,,4.0,120.0,12.0,40.813765,-73.942387,2016-01-22 22:23:17.714469
9551214,49367195.0,Entire home/apt,Brooklyn,Williamsburg,1,5.0,,4.0,350.0,3.0,40.720582,-73.962016,2016-01-22 21:39:37.897126
3083197,15688520.0,Entire home/apt,Manhattan,East Village,8,4.5,,4.0,950.0,2.0,40.725921,-73.979912,2016-01-22 21:31:13.653183
9289159,43963802.0,Entire home/apt,Manhattan,Harlem,0,,,4.0,595.0,2.0,40.822804,-73.945675,2016-01-22 21:17:59.752715
4773888,17384869.0,Entire home/apt,Manhattan,East Village,13,4.5,,4.0,349.0,1.0,40.726242,-73.989482,2016-01-22 21:57:29.294192
1155475,2199502.0,Entire home/apt,Brooklyn,Fort Greene,8,5.0,,4.0,399.0,2.0,40.686753,-73.977133,2016-01-22 20:01:44.964634
16974,65837.0,Entire home/apt,Manhattan,East Harlem,100,5.0,,4.0,225.0,4.0,40.801642,-73.93922099999997,2016-01-22 19:27:07.678882
9390729,15280538.0,Entire home/apt,Manhattan,East Harlem,1,5.0,,4.0,475.0,,40.787582,-73.95025600000002,2016-01-22 19:23:13.560810
8337013,2687671.0,Entire home/apt,Manhattan,Chelsea,3,4.5,,4.0,500.0,2.0,40.746245,-74.000167,2016-01-22 20:36:32.156422
4047989,13679033.0,Entire home/apt,Manhattan,Greenwich Village,0,,,4.0,649.0,3.0,40.735684,-73.994945,2016-01-22 20:32:23.904341
9403886,48757156.0,Entire home/apt,Manhattan,Kips Bay,5,5.0,,4.0,475.0,1.0,40.74142,-73.98124399999998,2016-01-22 19:38:14.262044
3801007,2066705.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,16,5.0,,4.0,257.0,2.0,40.68778,-73.955603,2016-01-22 18:34:11.712086
9597422,44179601.0,Entire home/apt,Manhattan,Chelsea,0,,,4.0,495.0,1.0,40.744788,-73.992566,2016-01-22 18:24:40.871980
6654081,2979971.0,Entire home/apt,Brooklyn,Prospect-Lefferts Gardens,0,,,4.0,170.0,1.0,40.660158,-73.95382099999998,2016-01-22 18:09:28.692047
7497854,5418015.0,Entire home/apt,Manhattan,Midtown,0,,,4.0,283.0,30.0,40.74266400000001,-73.98581899999998,2016-01-22 18:01:07.494382
4963511,310670.0,Entire home/apt,Bronx,Eastchester,0,,,4.0,250.0,1.0,40.880174,-73.834838,2016-01-22 18:00:38.358891
4833045,20063690.0,Entire home/apt,Manhattan,Financial District,24,4.5,,4.0,895.0,3.0,40.702738,-74.015823,2016-01-22 16:43:26.339943
4736562,1886379.0,Entire home/apt,Manhattan,Upper West Side,4,4.5,,4.0,1000.0,3.0,40.787301,-73.973285,2016-01-22 16:29:05.520337
749108,3936154.0,Entire home/apt,Brooklyn,Clinton Hill,5,5.0,,4.0,500.0,3.0,40.683911,-73.962007,2016-01-22 16:04:26.983618
5328461,27418789.0,Entire home/apt,Manhattan,Harlem,5,4.5,,4.0,450.0,1.0,40.798672,-73.95251999999998,2016-01-22 17:17:10.805809
3344918,16883637.0,Entire home/apt,Manhattan,East Harlem,25,4.5,,4.0,386.0,5.0,40.785572,-73.942326,2016-01-22 17:16:43.949408
6000898,23708009.0,Entire home/apt,Manhattan,Upper East Side,13,4.5,,4.0,800.0,4.0,40.78155,-73.951753,2016-01-22 17:12:56.550083
4211276,21064917.0,Entire home/apt,Brooklyn,Prospect-Lefferts Gardens,3,4.0,,4.0,275.0,3.0,40.663024,-73.951976,2016-01-22 17:24:28.823068
4118244,21362718.0,Entire home/apt,Brooklyn,Carroll Gardens,6,4.0,,4.0,395.0,4.0,40.678227,-73.99514599999998,2016-01-22 14:55:14.304197
9043793,10733521.0,Entire home/apt,Manhattan,East Village,2,5.0,,4.0,1200.0,1.0,40.731882,-73.991254,2016-01-22 14:52:52.091153
1239017,6581587.0,Entire home/apt,Brooklyn,Crown Heights,11,4.0,,4.0,325.0,2.0,40.665206,-73.954266,2016-01-22 14:07:21.887059
3552043,319077.0,Entire home/apt,Brooklyn,Clinton Hill,10,5.0,,4.0,1500.0,1.0,40.687608,-73.960963,2016-01-22 13:59:14.620351
4737397,5418015.0,Entire home/apt,Manhattan,Little Italy,0,,,4.0,299.0,30.0,40.719699,-73.995509,2016-01-22 13:55:51.922427
5487455,6520431.0,Entire home/apt,Brooklyn,Greenpoint,4,5.0,,4.0,420.0,2.0,40.732059,-73.95489,2016-01-22 13:36:34.065824
2176866,11102615.0,Entire home/apt,Staten Island,Westerleigh,0,,,4.0,1500.0,4.0,40.625402,-74.13244399999998,2016-01-22 12:03:58.336199
9313657,38008960.0,Entire home/apt,Manhattan,Financial District,0,,,4.0,460.0,1.0,40.704257,-74.008146,2016-01-22 11:27:17.542290
3315355,16739819.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,42,4.5,,4.0,350.0,1.0,40.696174,-73.934501,2016-01-22 12:16:57.755323
6226327,29167335.0,Entire home/apt,Manhattan,Midtown,9,4.0,,4.0,579.0,1.0,40.755315,-73.966001,2016-01-22 11:02:29.526021
460876,2290879.0,Entire home/apt,Brooklyn,Park Slope,9,4.5,,4.0,575.0,4.0,40.67021,-73.980051,2016-01-22 10:45:48.264709
8957301,46814277.0,Entire home/apt,Manhattan,East Harlem,9,4.5,,4.0,469.0,2.0,40.787996,-73.949017,2016-01-22 10:44:39.104351
2539002,8288419.0,Entire home/apt,Brooklyn,Sunset Park,3,3.5,,4.0,199.0,14.0,40.636882,-74.013609,2016-01-22 10:40:51.659828
9864137,3011547.0,Entire home/apt,Brooklyn,Boerum Hill,1,3.0,,4.0,300.0,1.0,40.686509,-73.986241,2016-01-22 10:34:02.954253
9546442,49366582.0,Entire home/apt,Manhattan,Midtown,2,5.0,,4.0,500.0,1.0,40.754657,-73.967396,2016-01-22 10:29:31.784004
6692633,481921.0,Entire home/apt,Brooklyn,Prospect Heights,6,4.5,,4.0,600.0,2.0,40.676036,-73.968749,2016-01-22 10:04:41.952753
8071889,38726357.0,Entire home/apt,Manhattan,Gramercy,4,4.5,,4.0,1211.0,1.0,40.736022,-73.98356700000002,2016-01-22 09:58:40.782258
4746363,23226713.0,Entire home/apt,Manhattan,Harlem,23,4.0,,4.0,295.0,1.0,40.813697,-73.950129,2016-01-22 08:55:54.678609
6946479,204472.0,Entire home/apt,Brooklyn,South Slope,1,4.0,5.0,4.0,250.0,5.0,40.666724,-73.98461800000003,2016-01-22 08:45:43.626939
3384875,17050625.0,Entire home/apt,Brooklyn,Downtown Brooklyn,0,,,4.0,245.0,3.0,40.69239,-73.985956,2016-01-22 08:06:48.274727
1312913,7134391.0,Entire home/apt,Brooklyn,Williamsburg,28,5.0,,4.0,550.0,4.0,40.715045,-73.94764,2016-01-22 06:27:17.765294
8523679,40520089.0,Entire home/apt,Brooklyn,Park Slope,0,,,4.0,750.0,1.0,40.682137,-73.976051,2016-01-22 07:53:24.667552
992186,921897.0,Entire home/apt,Brooklyn,Williamsburg,80,4.5,,4.0,349.0,,40.708089,-73.95384200000002,2016-01-22 07:34:56.901951
6992770,19756654.0,Entire home/apt,Manhattan,Hell's Kitchen,25,4.5,,4.0,750.0,1.0,40.765898,-73.989519,2016-01-22 07:31:07.762107
3453624,9624579.0,Entire home/apt,Manhattan,Hell's Kitchen,14,4.5,,4.0,229.0,5.0,40.76151,-73.988442,2016-01-22 07:31:01.099208
4742102,6932195.0,Entire home/apt,Queens,Fresh Meadows,1,5.0,,4.0,350.0,2.0,40.731197,-73.785794,2016-01-22 07:26:34.093690
7474778,5333348.0,Entire home/apt,Manhattan,Tribeca,3,1.0,,4.0,600.0,3.0,40.716898,-74.010202,2016-01-22 06:52:54.283555
9548572,47341341.0,Entire home/apt,Brooklyn,Midwood,0,,,4.0,350.0,1.0,40.618293,-73.972096,2016-01-22 06:48:26.042933
4729854,1559494.0,Entire home/apt,Brooklyn,Williamsburg,25,4.5,,4.0,450.0,,40.71207800000001,-73.94828199999998,2016-01-22 06:07:53.511957
439870,1903758.0,Entire home/apt,Brooklyn,Park Slope,0,,5.0,4.0,300.0,60.0,40.668591,-73.982355,2016-01-22 04:50:34.887855
4048013,4129231.0,Entire home/apt,Manhattan,Greenwich Village,7,4.5,,4.0,699.0,3.0,40.735054,-73.99255,2016-01-22 04:23:34.229463
9409367,48789180.0,Entire home/apt,Manhattan,Murray Hill,1,5.0,,4.0,400.0,1.0,40.745286,-73.976763,2016-01-22 04:17:54.108292
10042595,51549763.0,Entire home/apt,Brooklyn,Prospect-Lefferts Gardens,1,5.0,,4.0,120.0,,40.660744,-73.946179,2016-01-22 04:13:36.098367
6908140,21705530.0,Entire home/apt,Brooklyn,Clinton Hill,0,,,4.0,450.0,5.0,40.695988,-73.96905100000002,2016-01-22 05:28:13.645883
6041468,31353179.0,Entire home/apt,Manhattan,Harlem,8,4.5,,4.0,700.0,4.0,40.824402,-73.948412,2016-01-22 03:59:47.362236
7804285,41079468.0,Entire home/apt,Brooklyn,Greenpoint,8,4.5,,4.0,250.0,2.0,40.728667,-73.95915600000002,2016-01-22 03:36:17.127877
9959521,6989159.0,Entire home/apt,Brooklyn,Clinton Hill,1,5.0,,4.0,400.0,1.0,40.686107,-73.96315,2016-01-22 03:20:08.491189
484600,2398606.0,Entire home/apt,Brooklyn,Boerum Hill,13,4.0,,4.0,325.0,3.0,40.684611,-73.98524300000003,2016-01-22 03:03:10.249078
1126944,128663.0,Entire home/apt,Brooklyn,Kensington,1,4.0,,4.0,210.0,5.0,40.640235,-73.969764,2016-01-22 02:43:50.663855
6684189,4028339.0,Entire home/apt,Brooklyn,Clinton Hill,2,5.0,,4.0,500.0,3.0,40.685419,-73.961028,2016-01-22 03:53:36.754470
8992894,46973966.0,Entire home/apt,Manhattan,Harlem,2,5.0,,4.0,499.0,4.0,40.800485,-73.955331,2016-01-22 02:37:01.168465
9625346,49789444.0,Entire home/apt,Manhattan,Tribeca,2,5.0,,4.0,630.0,1.0,40.714945,-74.01038199999998,2016-01-22 02:16:05.247656
4060149,998058.0,Entire home/apt,Brooklyn,Bay Ridge,1,5.0,4.0,4.0,189.0,1.0,40.629519,-74.021412,2016-01-21 23:52:22.153581
1355374,7356288.0,Entire home/apt,Brooklyn,Clinton Hill,5,5.0,,4.0,400.0,4.0,40.692781,-73.966918,2016-01-22 00:52:44.040508
4183475,21704441.0,Entire home/apt,Manhattan,Upper East Side,47,5.0,,4.0,1200.0,1.0,40.761257,-73.961632,2016-01-21 23:42:39.442898
7411635,6395228.0,Entire home/apt,Brooklyn,Bay Ridge,5,4.5,,4.0,100.0,2.0,40.628796,-74.02074499999998,2016-01-21 23:30:42.864097
5927418,16903170.0,Entire home/apt,Manhattan,Upper East Side,1,,,4.0,1000.0,1.0,40.773383,-73.953455,2016-01-21 21:40:19.176852
8069030,42619297.0,Entire home/apt,Brooklyn,Clinton Hill,14,5.0,,4.0,515.0,3.0,40.692946,-73.968766,2016-01-21 21:34:09.454195
4041097,20953048.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,3,5.0,,4.0,350.0,4.0,40.687043,-73.946565,2016-01-21 21:20:34.433873
9416560,48824610.0,Entire home/apt,Manhattan,East Village,4,5.0,,4.0,250.0,2.0,40.730111,-73.991169,2016-01-21 22:36:48.016633
8182759,3538661.0,Entire home/apt,Brooklyn,Williamsburg,0,,,4.0,750.0,10.0,40.715191,-73.96174,2016-01-21 20:50:00.971117
4706241,17655093.0,Entire home/apt,Manhattan,Harlem,7,3.5,,4.0,450.0,2.0,40.801546,-73.955359,2016-01-21 20:49:14.708138
27659,119588.0,Entire home/apt,Brooklyn,South Slope,5,5.0,,4.0,400.0,2.0,40.664988,-73.979249,2016-01-21 20:32:11.565542
8798556,46105580.0,Entire home/apt,Manhattan,Upper East Side,0,,,4.0,600.0,2.0,40.774857,-73.955792,2016-01-21 20:30:28.449569
6662241,30208406.0,Entire home/apt,Manhattan,Chelsea,1,5.0,,4.0,400.0,1.0,40.738568,-73.997873,2016-01-21 21:07:55.691880
414801,319077.0,Entire home/apt,Brooklyn,Clinton Hill,34,5.0,,4.0,550.0,3.0,40.687219,-73.96289200000002,2016-01-21 19:20:46.429867
3225975,16329859.0,Entire home/apt,Brooklyn,Gowanus,13,5.0,,4.0,350.0,7.0,40.683377,-73.989271,2016-01-21 19:13:37.572258
5099475,4445749.0,Entire home/apt,Brooklyn,South Slope,0,,,4.0,300.0,5.0,40.66214,-73.98422099999998,2016-01-21 19:01:58.699585
5202144,26900762.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,5,4.0,,4.0,800.0,1.0,40.692575,-73.954899,2016-01-21 18:20:32.328052
4533140,53024.0,Entire home/apt,Brooklyn,Prospect-Lefferts Gardens,5,4.5,,4.0,199.0,1.0,40.661389,-73.947284,2016-01-21 19:36:56.137659
4774338,2102715.0,Entire home/apt,Brooklyn,Prospect Heights,0,,,4.0,720.0,7.0,40.67751,-73.967606,2016-01-21 17:33:45.204399
9097405,545374.0,Entire home/apt,Brooklyn,Greenpoint,0,,,4.0,1600.0,1.0,40.728733,-73.947749,2016-01-21 15:55:43.408943
2683455,1273385.0,Entire home/apt,Queens,Long Island City,4,5.0,,4.0,210.0,3.0,40.747489,-73.920887,2016-01-21 15:50:35.932040
7968983,780477.0,Entire home/apt,Brooklyn,East New York,2,5.0,,4.0,275.0,3.0,40.661247,-73.899762,2016-01-21 16:47:44.009500
836390,4371843.0,Entire home/apt,Brooklyn,Windsor Terrace,4,5.0,,4.0,220.0,1.0,40.652756,-73.973832,2016-01-21 15:05:08.899736
9836702,32345893.0,Entire home/apt,Manhattan,Lower East Side,0,,,4.0,1000.0,1.0,40.718301,-73.984749,2016-01-21 15:59:13.274361
1030392,216191.0,Entire home/apt,Brooklyn,Williamsburg,20,4.5,,4.0,289.0,4.0,40.711319,-73.944928,2016-01-21 15:59:06.418209
9526835,10399978.0,Entire home/apt,Brooklyn,Williamsburg,1,,,4.0,460.0,1.0,40.714578,-73.96267399999998,2016-01-21 14:39:14.426864
6152725,31916657.0,Entire home/apt,Queens,East Elmhurst,22,5.0,,4.0,200.0,1.0,40.765091,-73.877002,2016-01-21 15:21:55.900915
4644073,17462748.0,Entire home/apt,Brooklyn,Bushwick,22,4.5,,4.0,305.0,2.0,40.688112,-73.913161,2016-01-21 14:15:43.005576
10598806,50867864.0,Entire home/apt,Queens,Flushing,0,,,4.0,190.0,1.0,40.772526,-73.81010699999999,2016-01-21 12:47:55.686353
3704297,2414652.0,Entire home/apt,Manhattan,Murray Hill,48,4.0,,4.0,395.0,3.0,40.746751,-73.978449,2016-01-21 12:39:31.194917
3135697,1471361.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,16,4.5,,4.0,300.0,1.0,40.695404,-73.949206,2016-01-21 13:26:30.904235
10100241,23215098.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,1,5.0,,4.0,199.0,5.0,40.68513400000001,-73.952863,2016-01-21 12:20:54.084364
8459345,3565881.0,Entire home/apt,Manhattan,Upper West Side,2,4.5,,4.0,455.0,5.0,40.785308,-73.97564200000002,2016-01-21 10:23:55.913108
8272818,179246.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,1,5.0,,4.0,385.0,3.0,40.678038,-73.909972,2016-01-21 10:22:26.479267
9446177,4086859.0,Entire home/apt,Brooklyn,Flatlands,0,,,4.0,250.0,1.0,40.623031,-73.941051,2016-01-21 09:30:32.632682
6447022,319077.0,Entire home/apt,Brooklyn,Clinton Hill,1,5.0,,4.0,550.0,3.0,40.685568,-73.960562,2016-01-21 10:33:03.296806
9443911,48943908.0,Entire home/apt,Brooklyn,Clinton Hill,0,,,4.0,280.0,2.0,40.684603,-73.965362,2016-01-21 09:22:59.432910
8170005,43118523.0,Entire home/apt,Brooklyn,Fort Greene,4,5.0,,4.0,495.0,2.0,40.688791,-73.974399,2016-01-21 09:03:40.779966
