room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
9011614,31019553.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,1,5.0,,3.0,150.0,1.0,40.684659,-73.925765,2016-01-24 06:03:08.529869
9504843,19410959.0,Entire home/apt,Brooklyn,Bushwick,0,,3.0,3.0,215.0,3.0,40.699145,-73.91470799999998,2016-01-24 05:56:52.030187
9461962,49028198.0,Entire home/apt,Manhattan,East Village,4,3.5,,3.0,299.0,1.0,40.723933,-73.987974,2016-01-24 05:55:29.584396
7837347,13089720.0,Entire home/apt,Manhattan,Morningside Heights,0,,,3.0,180.0,2.0,40.814108,-73.960734,2016-01-24 05:50:28.252265
9027109,44784393.0,Entire home/apt,Brooklyn,Prospect-Lefferts Gardens,1,2.0,4.0,3.0,125.0,5.0,40.658351,-73.950171,2016-01-24 05:34:10.521285
690553,743742.0,Entire home/apt,Brooklyn,Williamsburg,105,5.0,,3.0,198.0,2.0,40.705605,-73.94202299999998,2016-01-24 05:33:15.370071
9631444,49812036.0,Entire home/apt,Manhattan,East Harlem,1,3.0,,3.0,170.0,5.0,40.79526,-73.936328,2016-01-24 05:31:16.824864
2406794,558568.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,2,3.5,,3.0,133.0,30.0,40.680266,-73.94815799999998,2016-01-24 05:20:42.571366
1346274,7303339.0,Entire home/apt,Brooklyn,Prospect Heights,16,4.5,4.0,3.0,295.0,2.0,40.67955900000001,-73.972502,2016-01-24 05:16:54.396243
5531003,28681796.0,Entire home/apt,Manhattan,Upper East Side,13,5.0,,3.0,415.0,7.0,40.770357,-73.949329,2016-01-24 05:11:41.942764
7842939,7797690.0,Entire home/apt,Brooklyn,Prospect-Lefferts Gardens,0,,,3.0,200.0,2.0,40.656036,-73.958995,2016-01-24 05:01:19.230610
2540173,7821383.0,Entire home/apt,Brooklyn,Prospect Heights,7,5.0,,3.0,450.0,1.0,40.674539,-73.96803100000002,2016-01-24 04:24:14.509626
9773852,50391275.0,Entire home/apt,Brooklyn,Bay Ridge,0,,,3.0,109.0,4.0,40.624878,-74.024874,2016-01-24 04:22:59.586174
9969773,39695769.0,Entire home/apt,Brooklyn,South Slope,0,,4.0,3.0,250.0,7.0,40.667193,-73.989572,2016-01-24 04:16:58.974956
875362,2948223.0,Entire home/apt,Brooklyn,Bushwick,141,4.5,,3.0,215.0,1.0,40.701416,-73.928996,2016-01-24 04:09:59.976242
17298,67105.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,21,4.5,,3.0,200.0,7.0,40.682906,-73.936638,2016-01-24 04:09:13.185362
5955894,24982374.0,Entire home/apt,Brooklyn,Clinton Hill,26,5.0,,3.0,248.0,1.0,40.694751,-73.96154399999998,2016-01-24 03:57:40.007019
7336658,38436652.0,Entire home/apt,Bronx,Clason Point,7,5.0,,3.0,125.0,2.0,40.815012,-73.861827,2016-01-24 03:32:33.096298
6713277,35137302.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,3,2.5,,3.0,120.0,30.0,40.687241,-73.94743100000002,2016-01-24 03:31:19.452288
10170471,13965946.0,Entire home/apt,Brooklyn,Bushwick,0,,,3.0,390.0,2.0,40.695452,-73.92674,2016-01-24 03:28:42.541697
4623635,1136842.0,Entire home/apt,Brooklyn,Clinton Hill,2,4.5,,3.0,210.0,30.0,40.690628,-73.969127,2016-01-24 03:25:21.873088
79067,425506.0,Entire home/apt,Brooklyn,Clinton Hill,3,5.0,5.0,3.0,350.0,3.0,40.684803,-73.962195,2016-01-24 03:24:09.030159
9544653,9620804.0,Entire home/apt,Brooklyn,Crown Heights,3,4.5,,3.0,350.0,1.0,40.67752700000001,-73.956103,2016-01-24 03:13:37.397819
8982811,46931267.0,Entire home/apt,Manhattan,Upper West Side,4,4.5,,3.0,230.0,1.0,40.787953,-73.974361,2016-01-24 04:58:29.577215
10549445,7571320.0,Entire home/apt,Manhattan,Greenwich Village,0,,4.0,3.0,200.0,1.0,40.729895,-73.99673100000003,2016-01-24 04:54:40.858881
59121,204539.0,Entire home/apt,Queens,Ridgewood,1,5.0,,3.0,172.0,30.0,40.704114,-73.899339,2016-01-24 04:53:49.263301
7970578,20233558.0,Entire home/apt,Brooklyn,Greenpoint,2,5.0,5.0,3.0,300.0,4.0,40.731748,-73.954031,2016-01-24 04:53:45.893732
6376519,2321422.0,Entire home/apt,Queens,Astoria,0,,,3.0,175.0,2.0,40.762991,-73.913972,2016-01-24 04:52:41.053515
6612751,1911420.0,Entire home/apt,Manhattan,Hell's Kitchen,17,4.5,5.0,3.0,259.0,3.0,40.765785,-73.988536,2016-01-24 04:49:41.283166
3710230,18929364.0,Entire home/apt,Brooklyn,Prospect-Lefferts Gardens,12,5.0,,3.0,175.0,2.0,40.662714,-73.953921,2016-01-24 04:45:22.574462
1251681,6819812.0,Entire home/apt,Brooklyn,Kensington,1,,,3.0,200.0,5.0,40.645802,-73.970972,2016-01-24 04:40:44.947622
9866971,50775695.0,Entire home/apt,Brooklyn,Cobble Hill,1,4.0,,3.0,349.0,1.0,40.687922,-73.999569,2016-01-24 04:38:02.498714
3601324,16834792.0,Entire home/apt,Brooklyn,Crown Heights,36,4.5,4.0,3.0,105.0,5.0,40.665292,-73.9557,2016-01-24 04:34:01.686141
3678829,17051201.0,Entire home/apt,Brooklyn,Park Slope,3,5.0,,3.0,545.0,,40.67164,-73.977614,2016-01-24 04:32:53.441124
9943801,42993745.0,Entire home/apt,Manhattan,Midtown,0,,,3.0,200.0,3.0,40.756113,-73.968338,2016-01-24 04:31:38.279572
6476242,33833944.0,Entire home/apt,Manhattan,Midtown,12,4.5,4.0,3.0,340.0,3.0,40.760154,-73.96378399999998,2016-01-24 04:29:55.607818
2562621,12505495.0,Entire home/apt,Manhattan,East Harlem,9,4.0,,3.0,275.0,1.0,40.793957,-73.946898,2016-01-24 03:06:41.106318
8664218,45519906.0,Entire home/apt,Brooklyn,Williamsburg,21,4.5,,3.0,200.0,1.0,40.710904,-73.957533,2016-01-24 02:56:24.525850
9634589,49826213.0,Entire home/apt,Queens,Astoria,1,5.0,4.0,3.0,125.0,,40.764685,-73.930216,2016-01-24 02:54:44.759995
9709178,43676531.0,Entire home/apt,Manhattan,Kips Bay,1,,,3.0,200.0,3.0,40.745546,-73.979945,2016-01-24 02:48:54.643347
9465673,11137400.0,Entire home/apt,Brooklyn,Crown Heights,1,5.0,,3.0,145.0,,40.673425,-73.941428,2016-01-24 02:46:02.415793
9229670,47982224.0,Entire home/apt,Brooklyn,Carroll Gardens,0,,5.0,3.0,249.0,1.0,40.684102,-73.994888,2016-01-24 02:42:35.626784
2563997,13067214.0,Entire home/apt,Brooklyn,Clinton Hill,8,5.0,,3.0,495.0,3.0,40.684197,-73.9636,2016-01-24 02:36:04.104281
80924,438133.0,Entire home/apt,Brooklyn,Park Slope,6,5.0,,3.0,275.0,3.0,40.675423,-73.98142,2016-01-24 03:54:01.470080
150444,169899.0,Entire home/apt,Manhattan,East Village,0,,4.0,3.0,529.0,7.0,40.72645900000001,-73.97973499999998,2016-01-24 03:41:51.871832
7716319,4392184.0,Entire home/apt,Brooklyn,Flatbush,1,4.0,,3.0,150.0,2.0,40.648177,-73.954162,2016-01-24 02:30:16.152885
8594833,9737872.0,Entire home/apt,Brooklyn,Red Hook,1,5.0,6.0,3.0,350.0,2.0,40.675212,-74.011027,2016-01-24 01:15:15.700384
6922526,5117684.0,Entire home/apt,Manhattan,Hell's Kitchen,26,4.5,,3.0,250.0,2.0,40.759767,-73.995634,2016-01-24 01:15:12.153212
1377150,7460552.0,Entire home/apt,Brooklyn,Williamsburg,3,4.5,5.0,3.0,193.0,30.0,40.71458,-73.95549100000002,2016-01-24 01:13:01.368493
927606,4621559.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,67,4.5,,3.0,179.0,3.0,40.688888,-73.953636,2016-01-24 01:07:02.815304
5268432,10031834.0,Entire home/apt,Manhattan,Nolita,47,5.0,,3.0,589.0,,40.721542,-73.9971,2016-01-24 01:02:45.711271
5834034,9351405.0,Entire home/apt,Manhattan,Harlem,2,5.0,,3.0,126.0,29.0,40.824613,-73.952435,2016-01-24 01:00:55.779769
509701,2446188.0,Entire home/apt,Manhattan,Washington Heights,42,4.5,,3.0,175.0,3.0,40.852358,-73.933265,2016-01-24 00:59:07.164374
8035373,41547419.0,Entire home/apt,Manhattan,Greenwich Village,10,4.0,,3.0,289.0,5.0,40.727336,-73.998257,2016-01-24 00:45:44.587755
6951342,15829575.0,Entire home/apt,Manhattan,Greenwich Village,3,4.5,,3.0,550.0,3.0,40.726906,-73.997976,2016-01-24 00:40:27.761131
502429,2100968.0,Entire home/apt,Brooklyn,South Slope,66,5.0,,3.0,325.0,2.0,40.661533,-73.985543,2016-01-24 00:37:03.558545
9415087,1442412.0,Entire home/apt,Manhattan,Gramercy,11,5.0,,3.0,750.0,3.0,40.737428,-73.985005,2016-01-24 00:32:04.065285
6714101,23490547.0,Entire home/apt,Manhattan,East Village,0,,,3.0,399.0,4.0,40.723171,-73.977761,2016-01-24 00:25:40.641977
6444554,7853594.0,Entire home/apt,Manhattan,Upper East Side,1,5.0,,3.0,299.0,30.0,40.762349,-73.96260500000002,2016-01-24 00:23:08.716178
3902217,2487613.0,Entire home/apt,Manhattan,Upper East Side,6,4.5,,3.0,90.0,30.0,40.770222,-73.954073,2016-01-24 02:13:39.590033
6450408,640117.0,Entire home/apt,Brooklyn,Williamsburg,5,4.0,,3.0,333.0,3.0,40.714079,-73.957077,2016-01-24 02:11:35.201136
8988495,46955293.0,Entire home/apt,Queens,Flushing,1,,,3.0,220.0,1.0,40.751442,-73.816498,2016-01-24 02:11:28.197514
10318832,53097076.0,Entire home/apt,Queens,Bayside,0,,5.0,3.0,250.0,5.0,40.77301,-73.77573100000002,2016-01-24 02:02:52.422920
10121605,9146281.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,0,,,3.0,275.0,1.0,40.684554,-73.949652,2016-01-24 01:42:23.814516
2818471,7850260.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,52,4.5,,3.0,150.0,1.0,40.685758,-73.922107,2016-01-24 01:40:16.876641
5729143,461433.0,Entire home/apt,Bronx,Longwood,24,4.5,,3.0,180.0,4.0,40.815037,-73.907629,2016-01-24 01:38:43.027388
3816450,28267.0,Entire home/apt,Brooklyn,Williamsburg,32,4.5,,3.0,195.0,4.0,40.717859,-73.960324,2016-01-24 01:28:30.655967
9111302,22864208.0,Entire home/apt,Brooklyn,Bushwick,4,5.0,,3.0,275.0,1.0,40.697472,-73.92998399999998,2016-01-24 02:23:43.725440
1890394,9829203.0,Entire home/apt,Manhattan,East Village,3,4.5,5.0,3.0,400.0,3.0,40.732043,-73.987284,2016-01-24 02:17:09.392676
7325219,25806489.0,Entire home/apt,Manhattan,Lower East Side,1,5.0,3.0,3.0,145.0,1.0,40.720352,-73.988761,2016-01-24 00:16:21.899696
19601,74303.0,Entire home/apt,Brooklyn,Brooklyn Heights,23,4.5,,3.0,600.0,1.0,40.69723,-73.992685,2016-01-24 00:06:20.658752
71010,361855.0,Entire home/apt,Manhattan,Washington Heights,4,5.0,,3.0,375.0,3.0,40.834938,-73.938691,2016-01-24 00:06:06.019904
9435814,10660916.0,Entire home/apt,Manhattan,Hell's Kitchen,1,4.0,,3.0,149.0,,40.76644,-73.987985,2016-01-23 23:58:56.730067
14699,55469.0,Entire home/apt,Brooklyn,Flatbush,2,4.0,,3.0,350.0,7.0,40.635895,-73.960538,2016-01-23 23:55:41.385011
9215569,5325719.0,Entire home/apt,Manhattan,Hell's Kitchen,9,5.0,,3.0,240.0,3.0,40.756954,-73.993215,2016-01-23 23:51:10.339345
6969473,30247261.0,Entire home/apt,Manhattan,SoHo,1,5.0,,3.0,1000.0,30.0,40.720277,-73.998293,2016-01-23 23:29:58.277350
4917323,25326314.0,Entire home/apt,Brooklyn,Crown Heights,31,4.5,,3.0,165.0,2.0,40.672398,-73.93340400000002,2016-01-23 23:21:38.176782
6196265,10618197.0,Entire home/apt,Queens,Ditmars Steinway,1,5.0,5.0,3.0,150.0,7.0,40.780204,-73.909131,2016-01-23 23:21:35.455785
4440291,14141152.0,Entire home/apt,Manhattan,Nolita,23,4.5,5.0,3.0,295.0,2.0,40.723295,-73.995796,2016-01-23 23:07:46.326465
9488285,49177258.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,0,,,3.0,215.0,1.0,40.682817,-73.92934,2016-01-23 22:59:26.083027
7600145,21084906.0,Entire home/apt,Manhattan,Chelsea,1,5.0,,3.0,400.0,1.0,40.739411,-74.000922,2016-01-23 21:35:51.713450
8972957,806818.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,6,5.0,,3.0,125.0,2.0,40.678507,-73.920016,2016-01-23 21:34:54.675413
4832939,4155077.0,Entire home/apt,Manhattan,Chelsea,18,5.0,,3.0,549.0,3.0,40.742672,-73.99687800000002,2016-01-23 21:29:58.566079
3145484,3323488.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,0,,5.0,3.0,500.0,1.0,40.68695,-73.954269,2016-01-23 21:20:10.506711
10424451,3777735.0,Entire home/apt,Brooklyn,Greenpoint,0,,5.0,3.0,120.0,1.0,40.724976,-73.943146,2016-01-23 21:18:50.091873
4182262,18049970.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,5,5.0,,3.0,240.0,3.0,40.683122,-73.925069,2016-01-23 23:37:39.517181
166983,795640.0,Entire home/apt,Brooklyn,Carroll Gardens,6,5.0,,3.0,225.0,5.0,40.682524,-73.99619399999997,2016-01-23 23:37:01.016345
10254010,40999222.0,Entire home/apt,Manhattan,Upper West Side,1,4.0,,3.0,699.0,2.0,40.774098,-73.985413,2016-01-23 23:35:52.881494
1750142,9207610.0,Entire home/apt,Manhattan,Lower East Side,81,4.5,,3.0,499.0,1.0,40.720058,-73.98498000000002,2016-01-23 21:04:27.859762
7514466,45098.0,Entire home/apt,Brooklyn,Crown Heights,3,4.5,,3.0,130.0,6.0,40.674862,-73.962795,2016-01-23 21:03:39.084194
4622869,2593268.0,Entire home/apt,Manhattan,Chinatown,38,4.5,,3.0,495.0,,40.715704,-73.990942,2016-01-23 20:57:12.083403
9425295,48858339.0,Entire home/apt,Manhattan,Upper East Side,0,,,3.0,675.0,1.0,40.765267,-73.968141,2016-01-23 22:45:54.554859
3688168,2461535.0,Entire home/apt,Brooklyn,Fort Greene,31,4.5,,3.0,400.0,2.0,40.689275,-73.96956899999998,2016-01-23 22:40:28.144641
1525261,2107875.0,Entire home/apt,Manhattan,Hell's Kitchen,1,3.0,,3.0,189.0,5.0,40.762975,-73.990695,2016-01-23 22:33:17.524235
5602369,1407325.0,Entire home/apt,Brooklyn,Prospect Heights,5,5.0,,3.0,300.0,4.0,40.679092,-73.97315,2016-01-23 22:29:35.245352
10085833,51752582.0,Entire home/apt,Manhattan,East Village,0,,,3.0,400.0,3.0,40.72668400000001,-73.98450600000002,2016-01-23 22:26:05.573586
9132190,46335228.0,Entire home/apt,Manhattan,Stuyvesant Town,0,,,3.0,260.0,25.0,40.735561,-73.978617,2016-01-23 22:24:23.201153
6401333,33380370.0,Entire home/apt,Manhattan,East Village,3,4.0,5.0,3.0,216.0,30.0,40.723199,-73.977875,2016-01-23 22:11:26.415965
5041401,25945780.0,Entire home/apt,Brooklyn,Park Slope,3,5.0,,3.0,249.0,1.0,40.674261,-73.977786,2016-01-23 22:09:33.754345
9669578,8874291.0,Entire home/apt,Brooklyn,Williamsburg,2,4.5,,3.0,172.0,1.0,40.711094,-73.953005,2016-01-23 22:08:09.396418
3520094,6031470.0,Entire home/apt,Brooklyn,Fort Greene,4,4.5,,3.0,250.0,5.0,40.688758,-73.971532,2016-01-23 21:57:26.274732
9570241,2393960.0,Entire home/apt,Manhattan,East Village,1,5.0,,3.0,125.0,2.0,40.721555,-73.978803,2016-01-23 21:47:27.075411
8193127,28421010.0,Entire home/apt,Manhattan,Tribeca,0,,,3.0,500.0,3.0,40.72094600000001,-74.009178,2016-01-23 21:38:40.722103
7972462,41934639.0,Entire home/apt,Manhattan,Upper West Side,1,5.0,,3.0,500.0,1.0,40.787617,-73.97417,2016-01-23 22:37:19.268794
9504072,21496282.0,Entire home/apt,Brooklyn,Bushwick,0,,,3.0,175.0,5.0,40.703605,-73.92056099999998,2016-01-23 20:35:23.096966
999248,273174.0,Entire home/apt,Manhattan,Tribeca,165,5.0,,3.0,550.0,1.0,40.719274,-74.004535,2016-01-23 20:16:09.775792
641817,3206408.0,Entire home/apt,Brooklyn,Gowanus,19,4.5,,3.0,275.0,2.0,40.677379,-73.991913,2016-01-23 20:13:46.926702
9389436,48705835.0,Entire home/apt,Manhattan,Hell's Kitchen,0,,,3.0,460.0,6.0,40.761008,-73.98818299999998,2016-01-23 20:06:57.241522
70609,72062.0,Entire home/apt,Manhattan,East Village,22,4.5,,3.0,500.0,3.0,40.725416,-73.979862,2016-01-23 20:05:36.137229
2191591,11176329.0,Entire home/apt,Manhattan,Upper East Side,3,4.5,,3.0,675.0,5.0,40.784006,-73.948625,2016-01-23 20:02:07.985767
1851767,173980.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,46,4.5,,3.0,275.0,3.0,40.693218,-73.945808,2016-01-23 19:53:26.587984
9506306,49250205.0,Entire home/apt,Brooklyn,Crown Heights,2,5.0,,3.0,250.0,2.0,40.677238,-73.955046,2016-01-23 19:52:05.965845
1546518,66193.0,Entire home/apt,Brooklyn,South Slope,56,4.5,,3.0,225.0,2.0,40.66447700000001,-73.986951,2016-01-23 19:11:14.443707
1810653,1589952.0,Entire home/apt,Brooklyn,Williamsburg,2,3.5,,3.0,270.0,2.0,40.712283,-73.962473,2016-01-23 19:08:42.064677
8680417,12190039.0,Entire home/apt,Manhattan,Washington Heights,0,,5.0,3.0,145.0,5.0,40.835906,-73.947766,2016-01-23 19:04:41.018703
9997045,311286.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,0,,,3.0,250.0,3.0,40.680575,-73.94892800000002,2016-01-23 19:02:08.238610
1506911,591648.0,Entire home/apt,Manhattan,Chelsea,10,5.0,,3.0,650.0,2.0,40.74795200000001,-73.99170600000002,2016-01-23 19:02:04.886777
7821114,19255144.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,3,2.5,,3.0,250.0,3.0,40.694545,-73.960542,2016-01-23 18:56:16.668424
3043127,955253.0,Entire home/apt,Brooklyn,Williamsburg,6,4.5,,3.0,320.0,2.0,40.710291,-73.968126,2016-01-23 18:55:01.843231
10096788,51813748.0,Entire home/apt,Brooklyn,Williamsburg,1,5.0,,3.0,221.0,3.0,40.719363,-73.94225,2016-01-23 18:49:13.764592
2867463,13601944.0,Entire home/apt,Brooklyn,Prospect Park,7,4.5,,3.0,250.0,6.0,40.663769,-73.976626,2016-01-23 20:32:01.235438
8044795,1992020.0,Entire home/apt,Manhattan,Chelsea,2,4.5,,3.0,500.0,1.0,40.744312,-73.9942,2016-01-23 20:27:40.783545
9387914,6753765.0,Entire home/apt,Manhattan,East Village,1,4.0,,3.0,285.0,10.0,40.722192,-73.984087,2016-01-23 20:25:38.593952
2042764,3707465.0,Entire home/apt,Brooklyn,Park Slope,7,4.5,5.0,3.0,250.0,2.0,40.66976,-73.985759,2016-01-23 20:24:25.933860
990130,5435713.0,Entire home/apt,Brooklyn,Prospect Heights,4,5.0,5.0,3.0,175.0,5.0,40.676824,-73.965864,2016-01-23 18:45:36.167934
6939054,34491381.0,Entire home/apt,Brooklyn,Bushwick,4,3.5,,3.0,125.0,1.0,40.689445,-73.918181,2016-01-23 18:44:15.458017
10053523,51595455.0,Entire home/apt,Manhattan,Financial District,1,5.0,,3.0,195.0,4.0,40.706398,-74.007663,2016-01-23 18:12:17.356954
9004810,46335228.0,Entire home/apt,Manhattan,Hell's Kitchen,0,,,3.0,174.0,25.0,40.761213,-73.989885,2016-01-23 18:11:55.651188
9887964,50868008.0,Entire home/apt,Manhattan,Hell's Kitchen,8,3.5,,3.0,325.0,1.0,40.759777,-73.990432,2016-01-23 18:04:50.057853
162493,776490.0,Entire home/apt,Brooklyn,Williamsburg,10,5.0,4.0,3.0,425.0,2.0,40.713234,-73.957453,2016-01-23 18:04:15.993662
7363690,21024040.0,Entire home/apt,Manhattan,Upper West Side,3,4.5,,3.0,510.0,,40.775197,-73.981875,2016-01-23 18:02:45.257364
1299549,7065881.0,Entire home/apt,Brooklyn,Sheepshead Bay,2,4.5,,3.0,130.0,2.0,40.603309,-73.957792,2016-01-23 17:51:25.467486
6019950,3982378.0,Entire home/apt,Manhattan,Hell's Kitchen,10,4.5,,3.0,295.0,7.0,40.765005,-73.988901,2016-01-23 19:35:58.146089
4977384,7026827.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,6,3.5,,3.0,75.0,1.0,40.684573,-73.933494,2016-01-23 19:31:56.705405
9512424,49286998.0,Entire home/apt,Manhattan,Lower East Side,6,5.0,,3.0,300.0,1.0,40.72169,-73.986862,2016-01-23 19:20:52.275562
5103949,13744047.0,Entire home/apt,Manhattan,Kips Bay,27,4.0,,3.0,400.0,1.0,40.740801,-73.98195799999998,2016-01-23 17:20:15.484576
9079871,47351539.0,Entire home/apt,Brooklyn,East Flatbush,14,4.5,,3.0,158.0,,40.654218,-73.93784000000002,2016-01-23 17:11:27.727276
9228462,46335228.0,Entire home/apt,Manhattan,Gramercy,0,,,3.0,167.0,25.0,40.735374,-73.980568,2016-01-23 17:03:21.408963
8824532,2030410.0,Entire home/apt,Brooklyn,Williamsburg,1,5.0,,3.0,200.0,1.0,40.710613,-73.95009499999998,2016-01-23 16:56:37.827942
7086539,24982709.0,Entire home/apt,Brooklyn,Bushwick,16,4.5,,3.0,150.0,2.0,40.687737,-73.915498,2016-01-23 18:40:01.357944
8101917,7812109.0,Entire home/apt,Brooklyn,Sunset Park,4,4.5,,3.0,225.0,2.0,40.659997,-73.995071,2016-01-23 18:37:03.172951
3035054,347642.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,5,5.0,,3.0,220.0,3.0,40.678815,-73.92649300000002,2016-01-23 18:35:40.593621
8830952,3862916.0,Entire home/apt,Manhattan,Harlem,1,,,3.0,350.0,1.0,40.81866,-73.93725400000002,2016-01-23 18:25:46.801061
6704777,35095754.0,Entire home/apt,Manhattan,Lower East Side,28,4.5,,3.0,425.0,1.0,40.719548,-73.992997,2016-01-23 18:24:01.136088
1867843,5381333.0,Entire home/apt,Manhattan,Midtown,0,,,3.0,300.0,,40.748036,-73.98410200000002,2016-01-23 16:38:31.644857
9758320,50324996.0,Entire home/apt,Manhattan,Harlem,0,,4.0,3.0,125.0,21.0,40.83113400000001,-73.945973,2016-01-23 16:33:48.777259
8293,19610.0,Entire home/apt,Manhattan,Hell's Kitchen,65,4.5,,3.0,223.0,2.0,40.755568,-73.995245,2016-01-23 16:31:16.799784
9028839,3248277.0,Entire home/apt,Brooklyn,Williamsburg,0,,,3.0,200.0,3.0,40.70741500000001,-73.94185,2016-01-23 16:31:12.025832
6990524,36650631.0,Entire home/apt,Manhattan,Kips Bay,0,,,3.0,300.0,1.0,40.739123,-73.982497,2016-01-23 16:17:20.845723
5329705,6322938.0,Entire home/apt,Manhattan,Upper West Side,9,5.0,,3.0,470.0,2.0,40.774569,-73.983642,2016-01-23 17:40:26.542801
3261740,128833.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,2,5.0,,3.0,200.0,2.0,40.684183,-73.942211,2016-01-23 17:32:21.305468
7776105,40909368.0,Entire home/apt,Manhattan,Theater District,20,4.5,,3.0,600.0,3.0,40.759503,-73.98665,2016-01-23 17:28:33.212766
8648721,45456057.0,Entire home/apt,Manhattan,Central Park,12,5.0,,3.0,320.0,1.0,40.79864,-73.954068,2016-01-23 17:27:14.343765
9393507,48722035.0,Entire home/apt,Manhattan,Chelsea,4,4.5,,3.0,300.0,1.0,40.744067,-73.992029,2016-01-23 17:23:18.017829
6466301,21176015.0,Entire home/apt,Brooklyn,Park Slope,0,,5.0,3.0,325.0,6.0,40.678441,-73.981364,2016-01-23 16:14:23.756986
1016105,5591685.0,Entire home/apt,Brooklyn,Clinton Hill,2,5.0,5.0,3.0,275.0,7.0,40.689241,-73.968098,2016-01-23 16:00:58.958554
8390906,10953390.0,Entire home/apt,Manhattan,East Village,1,5.0,4.0,3.0,250.0,2.0,40.723688,-73.989979,2016-01-23 15:57:16.604371
7279583,1557442.0,Entire home/apt,Manhattan,Harlem,8,5.0,,3.0,475.0,1.0,40.806822,-73.951957,2016-01-23 15:45:58.843456
2250170,11492501.0,Entire home/apt,Manhattan,Stuyvesant Town,0,,3.0,3.0,1500.0,1.0,40.732052,-73.980938,2016-01-23 15:38:56.652322
518576,2155917.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,5,4.5,,3.0,300.0,5.0,40.688122,-73.946265,2016-01-23 16:50:39.755743
9028123,4101667.0,Entire home/apt,Queens,Sunnyside,0,,,3.0,115.0,3.0,40.736958,-73.925342,2016-01-23 16:44:24.552884
9679278,50006995.0,Entire home/apt,Brooklyn,Bushwick,1,5.0,,3.0,230.0,1.0,40.700505,-73.928143,2016-01-23 15:27:39.862541
6220699,770004.0,Entire home/apt,Brooklyn,Clinton Hill,2,5.0,,3.0,350.0,1.0,40.683456,-73.962639,2016-01-23 15:19:59.559489
5580236,19512999.0,Entire home/apt,Manhattan,Upper West Side,2,5.0,5.0,3.0,250.0,3.0,40.802511,-73.96531999999998,2016-01-23 15:19:50.584651
9510730,49281814.0,Entire home/apt,Brooklyn,Bushwick,0,,,3.0,160.0,3.0,40.704946,-73.924522,2016-01-23 15:18:31.150165
6688995,31800204.0,Entire home/apt,Manhattan,Harlem,0,,,3.0,450.0,1.0,40.823953,-73.950237,2016-01-23 15:18:22.653795
8670765,45547602.0,Entire home/apt,Brooklyn,Williamsburg,7,4.5,5.0,3.0,200.0,1.0,40.708185,-73.946336,2016-01-23 15:12:41.138197
9506014,37579015.0,Entire home/apt,Manhattan,Theater District,2,3.5,,3.0,480.0,3.0,40.75598,-73.987964,2016-01-23 15:10:37.209864
3190686,15743973.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,4,5.0,,3.0,275.0,2.0,40.69365300000001,-73.960252,2016-01-23 15:09:32.488923
939411,5074556.0,Entire home/apt,Manhattan,Chinatown,49,4.5,,3.0,238.0,3.0,40.714749,-73.995133,2016-01-23 15:08:22.900117
4606405,23697242.0,Entire home/apt,Manhattan,Midtown,8,4.5,,3.0,425.0,1.0,40.743657,-73.981826,2016-01-23 15:04:16.790235
1219919,6619872.0,Entire home/apt,Queens,Long Island City,37,5.0,,3.0,349.0,1.0,40.741791,-73.95074699999998,2016-01-23 15:04:00.180766
9383044,9086174.0,Entire home/apt,Manhattan,Hell's Kitchen,3,4.0,,3.0,500.0,3.0,40.764522,-73.987488,2016-01-23 16:10:32.244664
9878599,21324279.0,Entire home/apt,Brooklyn,East Flatbush,0,,5.0,3.0,225.0,4.0,40.635781,-73.948348,2016-01-23 16:09:44.799347
9832641,45518821.0,Entire home/apt,Queens,Maspeth,3,4.5,,3.0,95.0,2.0,40.727618,-73.8964,2016-01-23 16:08:47.430858
8371328,44121649.0,Entire home/apt,Brooklyn,Carroll Gardens,3,5.0,,3.0,700.0,2.0,40.683384,-73.996484,2016-01-23 16:07:45.678648
7194538,37633503.0,Entire home/apt,Manhattan,Harlem,0,,,3.0,300.0,3.0,40.805951,-73.948821,2016-01-23 16:07:30.499673
3710436,318729.0,Entire home/apt,Brooklyn,Bedford-Stuyvesant,18,4.5,,3.0,180.0,3.0,40.678615,-73.94686999999998,2016-01-23 16:06:24.315952
